LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant MT_WT	Student's T-test significant	Keywords	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value MT_WT	Student's T-test q-value MT_WT	Student's T-test Difference MT_WT	Student's T-test Test statistic MT_WT	Protein IDs	Majority protein IDs	id
31.1179313659668	30.8305473327637	30.7722682952881	30.3095378875732	29.3580436706543	30.3237781524658	30.5052165985107	28.8500747680664						Completeproteome;Referenceproteome;Signal	5	5	5	46.9	46.9	46.9	12.902	0	87.226	11892000000	42	1.23305738947329	0.0723015873015873	0.998292922973633	1.85155919516701	A6T8U4	A6T8U4	553
28.7900772094727	29.3669891357422	28.6266918182373	28.550724029541	28.7295227050781	28.6437168121338	28.958423614502	28.7407264709473						Completeproteome;DNA-binding;Referenceproteome;Transcription;Transcriptionregulation	7	7	7	44.3	44.3	44.3	26.493	0	71.483	3879300000	19	0.12488665325791	0.829829725829726	0.0655231475830078	0.21304163103839	A6T8U9	A6T8U9	555
32.3590660095215	32.3797378540039	32.5071067810059	32.4618301391602	32.4475402832031	32.4490661621094	32.8400917053223	32.6213493347168						Completeproteome;Referenceproteome	12	12	12	60.6	60.6	60.6	27.229	0	313.86	50286000000	247	0.816839110618513	0.394424242424242	-0.162576675415039	-0.772952822307326	A6T8V0	A6T8V0	556
30.6384963989258	30.0028972625732	30.2936210632324	30.8460292816162	30.0954704284668	31.3511066436768	31.2074012756348	31.0119857788086						Carboxypeptidase;Completeproteome;Hydrolase;Metalloprotease;Protease;Referenceproteome;Zinc	21	21	21	46.1	46.1	46.1	77.136	0	211.81	14869000000	118	0.671500324084791	0.253975609756098	-0.471230030059814	-1.04857986011856	A6T8V1	A6T8V1	557
30.8718814849854	31.0890426635742	31.3127326965332	31.2799644470215	30.8877277374268	30.7547760009766	29.7225532531738	30.2468318939209						Completeproteome;Referenceproteome;Stressresponse	7	7	7	59.9	59.9	59.9	17.587	0	122.89	16545000000	83	1.38305504257115	0.0717429718875502	0.735433101654053	1.85991290860508	A6T8V6	A6T8V6	558
31.6408672332764	30.4344005584717	30.4980983734131	30.7742328643799	30.8422870635986	31.3538970947266	31.3101348876953	30.7504711151123						Completeproteome;Plasmid;Referenceproteome	2	2	2	11.3	11.3	11.3	26.376	0.0066372	0.69405	17003000000	5	0.298813582320182	0.570033834586466	-0.227297782897949	-0.528793021906382	A6TIL1;A6T8W4	A6TIL1;A6T8W4	559
27.2482566833496	26.5130710601807	26.9352836608887	27.1630783081055	27.4530124664307	27.6567649841309	27.5336360931396	27.122875213623						Completeproteome;Oxidoreductase;Referenceproteome	7	7	7	20.8	20.8	20.8	49.19	0	10.681	1339200000	8	1.26181912323936	0.112634920634921	-0.476649761199951	-1.53104216929929	A6T8Z5	A6T8Z5	561
27.1985416412354	NaN	27.7185573577881	27.6212863922119	27.6255435943604	27.4241428375244	27.0559997558594	27.0015277862549						Completeproteome;NAD;Oxidoreductase;Referenceproteome	5	5	5	11.4	11.4	11.4	54.041	0	17.765	1303600000	17	0.474302292373325	0.448491694352159	0.235991636912029	0.709429353341889	A6T900	A6T900	563
26.3671970367432	26.9750881195068	26.1117362976074	26.7441959381104	27.1085891723633	26.0613880157471	27.020622253418	26.2615718841553						Completeproteome;Referenceproteome	2	2	2	15.9	15.9	15.9	9.6927	0	6.1919	848860000	10	0.069316555862126	0.881562372188139	-0.0634884834289551	-0.144905264335739	A6T936	A6T936	564
28.0312328338623	26.2281723022461	27.5718860626221	28.292459487915	26.7577362060547	27.9074745178223	28.30029296875	28.950798034668						Completeproteome;Referenceproteome	4	4	4	22.7	22.7	22.7	29.347	0	37.43	2212900000	31	0.286980706819502	0.520484251968504	-0.448137760162354	-0.588638816597609	A6T947	A6T947	565
28.7386016845703	29.2221412658691	28.8564395904541	28.6115417480469	30.2177791595459	30.3609752655029	30.7027282714844	30.5345458984375				+	MT_WT	Completeproteome;Referenceproteome	3	3	3	38	38	38	14.405	0	49.57	7821900000	63	4.1055273979104	0	-1.59682607650757	-5.71264259855232	A6T957	A6T957	566
26.9508247375488	27.2152118682861	26.7171192169189	26.5790271759033	28.3271884918213	27.2674045562744	27.5243244171143	27.2491626739502						Completeproteome;Kinase;Referenceproteome;Transferase	4	4	4	22.1	22.1	22.1	30.642	0	6.1998	1304200000	4	1.34080688746502	0.0744393939393939	-0.726474285125732	-1.81612976234126	A6T959	A6T959	567
26.7935237884521	27.6883926391602	28.2235221862793	26.5497932434082	29.5102615356445	29.9291706085205	30.0488224029541	30.2902202606201				+	MT_WT	Completeproteome;Referenceproteome	7	7	7	45	45	45	24.115	0	50.156	4838800000	43	3.10090365042881	0.0056	-2.63081073760986	-4.93081862589373	A6T960	A6T960	568
29.7631607055664	29.8957786560059	29.6401863098145	29.7617359161377	29.8800811767578	29.1999225616455	29.4966316223145	29.4446449279785						Completeproteome;DNA-binding;Referenceproteome;Transcription;Transcriptionregulation	13	13	13	65	65	65	29.25	0	76.874	7015600000	52	0.87300924985708	0.276685878962536	0.259895324707031	0.995210578754993	A6T961	A6T961	569
34.4378776550293	34.8292236328125	34.3515281677246	34.3611717224121	35.3219718933105	35.2145500183105	35.2178726196289	34.9977836608887				+	MT_WT	Completeproteome;Cytoplasm;Lyase;Referenceproteome;Schiffbase	23	23	23	81.9	81.9	81.9	27.313	0	237.88	259670000000	683	2.71650504044258	0.0187865168539326	-0.693094253540039	-2.85068688042552	A6T962	A6T962	570
26.3707427978516	27.481237411499	26.5738220214844	27.6586036682129	28.6781158447266	28.8285369873047	28.7885856628418	29.1024208068848				+	MT_WT	Completeproteome;Kinase;Referenceproteome;Transferase	10	10	10	27.1	27.1	27.1	54.955	0	21.964	2522200000	25	2.80909577323176	0.00466666666666667	-1.82831335067749	-4.10767057188002	A6T963	A6T963	571
31.6819400787354	31.6640319824219	31.5388984680176	31.6709690093994	33.103214263916	33.0668144226074	32.4584083557129	32.6054077148438				+	MT_WT	Completeproteome;Referenceproteome	14	14	14	88.6	88.6	88.6	15.909	0	139.03	44494000000	177	3.38749994981438	0.0056	-1.16950130462646	-4.21960753990029	A6T985	A6T985	572
26.0307579040527	27.058479309082	27.9114799499512	27.6231021881104	26.6809692382813	26.4016819000244	27.2916698455811	28.3318500518799						Completeproteome;Referenceproteome	8	8	8	19.6	19.6	19.6	60.297	0	12.693	1371500000	11	0.0116408833409691	0.972002506265664	-0.0205879211425781	-0.0291274778261533	A6T9B6	A6T9B6	573
30.7876834869385	30.6960258483887	30.648645401001	30.4169960021973	30.430118560791	30.3517398834229	30.4137706756592	30.1039962768555						Completeproteome;Referenceproteome	15	15	15	51.6	51.6	51.6	39.579	0	101.04	12666000000	81	1.54052973097278	0.135990697674419	0.312431335449219	1.41791736097318	A6T9B7	A6T9B7	574
32.8193969726563	32.8674163818359	32.8808670043945	32.8346977233887	32.7896270751953	32.6426124572754	33.2673759460449	32.9091720581055						Completeproteome;Referenceproteome	24	24	24	79.6	79.6	79.6	17.236	0	323.31	64848000000	280	0.146478283841746	0.831128057553957	-0.0516023635864258	-0.210425537803464	A6T9B8	A6T9B8	575
30.4353942871094	30.0884094238281	30.294059753418	30.1024951934814	30.2016296386719	30.6801815032959	31.0222759246826	30.662633895874						Amino-acidbiosynthesis;Completeproteome;NADP;Oxidoreductase;Referenceproteome	11	11	11	42.2	42.2	42.2	40.021	0	79.072	11992000000	60	1.14959529788309	0.145333333333333	-0.411590576171875	-1.37723365864796	A6T9D3	A6T9D3	577
28.8770713806152	28.4151821136475	27.6045589447021	28.7013072967529	28.3644027709961	29.298677444458	28.7704582214355	28.5074481964111						Acyltransferase;Completeproteome;Fattyacidbiosynthesis;Fattyacidmetabolism;Lipidbiosynthesis;Lipidmetabolism;Referenceproteome;Transferase	6	6	6	25.2	25.2	25.2	43.944	0	16.946	3470300000	19	0.428409643762993	0.427376564277588	-0.335716724395752	-0.730069934657537	A6T9D7	A6T9D7	578
32.2855415344238	32.3413314819336	32.0724296569824	32.1041831970215	32.2663993835449	32.1853866577148	32.1400756835938	32.1729850769043						Completeproteome;Pyridoxalphosphate;Referenceproteome	20	20	20	51.8	51.8	51.8	49.895	0	222.99	41044000000	253	0.0472192393654492	0.95459349074665	0.00965976715087891	0.0528959815710848	A6T9G2	A6T9G2	579
30.5511474609375	30.4641189575195	30.4185047149658	30.0815696716309	30.1158237457275	30.5891551971436	30.5817222595215	30.4186038970947						Completeproteome;Lyase;Pyridoxalphosphate;Referenceproteome	17	17	17	45.7	45.7	45.7	53.741	0	169.88	11585000000	116	0.116929678268874	0.852941836019622	-0.0474910736083984	-0.181113299594734	A6T9G3	A6T9G3	580
NaN	20.4872875213623	22.6797943115234	21.9946575164795	NaN	21.9438152313232	22.3260822296143	22.1416759490967						Completeproteome;DNA-binding;Referenceproteome;Transcription;Transcriptionregulation	2	2	2	9.7	9.7	9.7	34.756	0	5.0406	26541000	3	0.251487891712392	0.568963448922212	-0.416611353556313	-0.54244393269695	A6T9H8	A6T9H8	582
32.7713813781738	32.9393653869629	32.8559188842773	32.7458724975586	33.0585327148438	32.8014526367188	32.8114204406738	32.7646560668945						Completeproteome;Heme;Hydrogenperoxide;Iron;Metal-binding;Oxidoreductase;Peroxidase;Referenceproteome;Signal	36	36	36	53.5	53.5	53.5	78.965	0	282.47	63186000000	437	0.146365081611682	0.867784827586207	-0.0308809280395508	-0.161322792983753	A6T9H9	A6T9H9	583
30.9919948577881	31.0849933624268	30.7570037841797	30.6446971893311	31.9507083892822	31.6121921539307	31.1541213989258	31.3508434295654						Completeproteome;Referenceproteome	5	5	5	32.2	32.2	32.2	15.093	0	116.46	20671000000	59	1.74842666989179	0.053178947368421	-0.647294044494629	-2.079149199083	A6T9J1	A6T9J1	584
25.9410285949707	26.0622520446777	25.2994632720947	25.9071750640869	26.7861881256104	26.8929595947266	26.501636505127	26.5250873565674				+	MT_WT	Completeproteome;Referenceproteome	5	5	5	81.2	81.2	81.2	5.5057	0	16.922	759990000	23	2.36321905569522	0.0183736263736264	-0.873988151550293	-2.84188919469324	A6T9J2	A6T9J2	585
25.1828327178955	25.2365169525146	24.9973564147949	25.5172214508057	28.6513671875	28.7560176849365	26.5312442779541	28.4114303588867				+	MT_WT	Completeproteome;Referenceproteome	6	6	6	45.9	45.9	45.9	14.814	0	24.396	1510800000	13	2.75328428959322	0.00658823529411765	-2.85403299331665	-4.41952864029336	A6T9J3	A6T9J3	586
26.7188186645508	27.2602443695068	26.7968692779541	26.3186206817627	26.3622379302979	26.6519832611084	26.5416927337646	26.8905277252197						Completeproteome;Referenceproteome	3	3	3	43.2	43.2	43.2	9.4792	0	42.678	916270000	14	0.306414658076149	0.60172202166065	0.162027835845947	0.485750494460509	A6T9K3	A6T9K3	589
32.3682289123535	32.7694129943848	32.0193977355957	32.3362579345703	32.5632476806641	32.5220375061035	32.0954055786133	32.9065208435059						Completeproteome;Referenceproteome	4	4	4	63	63	63	5.279	0	48.233	48869000000	78	0.270622736305673	0.634119068162209	-0.148478507995605	-0.439934659451504	A6T9K6	A6T9K6	590
32.4615364074707	32.4474906921387	32.7605590820313	32.7604789733887	32.2988471984863	32.5815887451172	32.8696975708008	32.7556915283203						Completeproteome;Metal-binding;NAD;Oxidoreductase;Referenceproteome	31	31	31	76.3	76.3	76.3	62.771	0	297.27	54544000000	387	0.043258168696948	0.938964493221433	-0.0189399719238281	-0.0718607275253653	A6T9K7	A6T9K7	591
36.1672096252441	36.1047172546387	35.9130020141602	35.8928604125977	36.164665222168	35.8940811157227	35.8406867980957	35.8456268310547						Completeproteome;Metal-binding;Referenceproteome;Zinc	20	20	20	69.3	69.3	69.3	35.29	0	323.31	573390000000	820	0.345917536152151	0.674471169686985	0.0831823348999023	0.388192553478516	A6T9L3	A6T9L3	592
26.0506343841553	26.3185863494873	26.9823970794678	26.6031455993652	25.4706954956055	25.6673069000244	26.6303424835205	25.9662017822266						Completeproteome;Referenceproteome	3	3	3	13.9	13.9	13.9	31.616	0	62.146	689340000	19	0.865864421845996	0.16661208576998	0.555054187774658	1.27960896592352	A6T9M2	A6T9M2	593
29.0713748931885	29.411470413208	27.8531723022461	27.6963729858398	28.460412979126	28.3617706298828	28.2214488983154	28.0972290039063						Completeproteome;Metal-binding;Oxidoreductase;Referenceproteome	13	10	10	22.2	18.4	18.4	89.931	0	156.22	3368700000	18	0.201591615754904	0.661865771812081	0.222882270812988	0.406255414630399	A6T9M7	A6T9M7	595
27.1580772399902	27.5792427062988	27.944974899292	28.5720672607422	27.4516773223877	27.279146194458	28.4798889160156	28.501537322998						Completeproteome;Referenceproteome	4	4	4	31.6	31.6	31.6	21.288	0	37.958	2119200000	23	0.0942700910542582	0.830688571428571	-0.114471912384033	-0.206464648957165	A6T9P8	A6T9P8	597
28.1796855926514	26.8093128204346	26.2078971862793	26.7945156097412	27.830623626709	27.2972793579102	28.1475868225098	27.1422882080078						Completeproteome;Referenceproteome	3	3	3	63.2	63.2	63.2	7.2401	0	16.96	1429700000	8	0.598248798218868	0.260469539375929	-0.606591701507568	-1.02818083223963	A6T9R7	A6T9R7	599
25.6536521911621	25.6231021881104	25.7513389587402	25.9646835327148	26.8352088928223	25.582935333252	NaN	25.9931926727295						Completeproteome;Membrane;Receptor;Referenceproteome;TonBbox	4	4	4	7.1	7.1	7.1	77.038	0	7.628	538250000	4	0.551876337929563	0.330854922279793	-0.388918081919353	-0.898773906466734	A6T9R9	A6T9R9	600
30.9868507385254	31.0839176177979	31.225212097168	31.3072052001953	31.3965225219727	31.1150798797607	31.0328884124756	31.0843601226807						Completeproteome;Referenceproteome	4	4	4	48.5	48.5	48.5	10.647	0	51.104	20210000000	126	0.0201118195000043	0.972576802507837	-0.00641632080078125	-0.0292236493741243	A6T9S1	A6T9S1	601
24.9287700653076	25.3556842803955	25.5025482177734	26.01735496521	26.7440662384033	26.5862045288086	25.9894962310791	26.122953414917				+	MT_WT	Completeproteome;Glycosidase;Hydrolase;Referenceproteome	3	3	3	10.3	10.3	10.3	33.902	0	11.433	552050000	7	1.70581011026839	0.0452229299363057	-0.909590721130371	-2.27742644580453	A6T9S2	A6T9S2	602
30.9743232727051	31.2343788146973	31.3300457000732	31.2855415344238	30.9608554840088	30.8784027099609	31.1645889282227	31.1086139678955						Completeproteome;Referenceproteome	13	13	13	60	60	60	37.205	0	148.09	19174000000	127	0.866628582153825	0.363369458128079	0.177957057952881	0.829733689758631	A6T9S3	A6T9S3	603
25.954158782959	25.045352935791	25.534423828125	25.1238803863525	25.1058559417725	25.3735504150391	26.0241565704346	25.906717300415						Completeproteome;Referenceproteome;Transferase	3	3	3	28.5	28.5	28.5	19.216	0	7.2371	415470000	8	0.254536170051337	0.624312280701754	-0.188116073608398	-0.455177468793291	A6T9S5	A6T9S5	604
NaN	27.1913108825684	27.7515563964844	27.4040565490723	28.922721862793	28.5657997131348	NaN	28.7753963470459				+	MT_WT	Completeproteome;Referenceproteome	2	2	2	31.2	31.2	31.2	8.7507	0	2.8557	2138000000	9	2.60075985394056	0.0116279069767442	-1.30566469828288	-4.28859154941831	A6T9S7	A6T9S7	605
30.9399280548096	31.0466766357422	31.0393733978271	31.0690727233887	30.9537982940674	30.9591979980469	30.8536319732666	30.9235153198242						Completeproteome;Referenceproteome	22	22	22	52.6	52.6	52.6	59.162	0	158.87	17437000000	162	1.44640302451713	0.458978448275862	0.101226806640625	0.680973558349341	A6T9S8	A6T9S8	606
26.6813716888428	28.1003913879395	28.1083393096924	28.1581726074219	28.4440326690674	28.0972290039063	29.0573444366455	29.0518321990967						Completeproteome;NAD;Oxidoreductase;Referenceproteome	11	11	11	38.5	38.5	38.5	51.213	0	37.653	2738000000	39	1.08662864252011	0.0928125	-0.900540828704834	-1.65979419000272	A6T9T4	A6T9T4	608
28.612455368042	28.0421829223633	28.5977210998535	28.8226833343506	29.1387042999268	29.3697566986084	27.7384090423584	29.2349834442139						Completeproteome;Referenceproteome	9	9	9	61.7	61.7	61.7	24.279	0	53.124	3745700000	44	0.366935396161316	0.466288747346072	-0.351702690124512	-0.668065999604841	A6T9U9	A6T9U9	610
27.9682369232178	27.5303649902344	27.5079402923584	27.8623657226563	28.1322212219238	27.8486423492432	27.181583404541	27.5822620391846						Completeproteome;Methyltransferase;Referenceproteome;Transferase	3	3	3	17.7	17.7	17.7	21.992	0	15.247	1871000000	15	0.0464792242750886	0.925770491803279	0.0310497283935547	0.0901370152862334	A6T9V0	A6T9V0	611
24.9855060577393	24.8857650756836	24.4291172027588	24.4164791107178	25.4806518554688	24.9462356567383	NaN	25.0616340637207						Completeproteome;Referenceproteome;Transferase	2	2	2	10.4	10.4	10.4	22.15	0.00056818	1.6387	238150000	3	1.08476418910759	0.136783410138249	-0.483623663584392	-1.4475732797341	A6T9V3	A6T9V3	612
30.4596328735352	30.521312713623	30.6449546813965	30.696439743042	30.3805103302002	30.2346649169922	30.6254901885986	30.2378578186035						Completeproteome;Periplasm;Referenceproteome;Signal	21	21	21	57.7	57.7	57.7	61.481	0	123.48	12464000000	106	1.01931174088385	0.288111888111888	0.210954189300537	0.968131111204296	A6T9V4	A6T9V4	613
31.7610530853271	31.7354984283447	31.501708984375	31.7294731140137	31.8798999786377	31.7800750732422	31.4022274017334	31.4788494110107						Completeproteome;Metal-binding;NAD;Oxidoreductase;Referenceproteome;Zinc	13	13	13	35.5	35.5	35.5	39.27	0	76.367	28283000000	151	0.135310305299581	0.841185603387438	0.0466704368591309	0.193403753712313	A6T9W2;A6TJ37	A6T9W2	614
31.4667949676514	31.2355213165283	31.4188556671143	31.4345989227295	30.9069862365723	31.0961608886719	31.304759979248	31.1688385009766						Completeproteome;Hydrolase;Metal-binding;Nucleotidemetabolism;Referenceproteome;Zinc	17	17	17	72.4	72.4	72.4	36.23	0	132.33	21133000000	118	1.48059498143711	0.165067729083665	0.269756317138672	1.29062801870838	A6T9W8	A6T9W8	615
26.8665561676025	NaN	25.8572120666504	25.346076965332	26.6538982391357	26.8901786804199	25.4311275482178	25.3858432769775						Cellinnermembrane;Cellmembrane;Completeproteome;Electrontransport;Membrane;Referenceproteome;Transmembrane;Transmembranehelix;Transport	3	3	3	17.8	17.8	17.8	22.899	0	7.3639	546610000	10	0.0383634260108207	0.923088042049934	-0.066980202992756	-0.0941949658435273	A6T9X8	A6T9X8	617
28.0323886871338	27.1449165344238	27.6931190490723	27.1994781494141	27.9232044219971	26.170431137085	26.3883094787598	27.5441417694092						4Fe-4S;Completeproteome;DNA-binding;DNAdamage;DNArepair;Endonuclease;Glycosidase;Hydrolase;Iron;Iron-sulfur;Lyase;Metal-binding;Nuclease;Referenceproteome	4	4	4	19	19	19	23.404	0	16.666	1442800000	11	0.486007770109755	0.341615286624204	0.510953903198242	0.866747047015441	A6T9Y0	A6T9Y0	618
25.8591575622559	25.4467315673828	25.4683361053467	25.2657794952393	25.5275802612305	25.3726196289063	24.989408493042	25.776180267334						Cellinnermembrane;Cellmembrane;Completeproteome;Membrane;Peptidetransport;Proteintransport;Referenceproteome;Transmembrane;Transmembranehelix;Transport	2	2	2	2.4	2.4	2.4	53.008	0	15.708	370820000	15	0.175921872259224	0.754693129770992	0.0935540199279785	0.294261484183312	A6T9Y2	A6T9Y2	619
32.4086952209473	32.8162155151367	32.7579765319824	32.5723571777344	32.9282875061035	32.6398963928223	33.1856956481934	32.8699531555176						Completeproteome;Referenceproteome;Transferase	15	15	15	62.2	62.2	62.2	22.375	0	159.5	60223000000	228	0.935863244490158	0.255582450832073	-0.267147064208984	-1.04129368532651	A6T9Y3	A6T9Y3	620
28.0773983001709	28.8737010955811	28.3542213439941	29.2953968048096	28.5998516082764	28.6467761993408	29.7551593780518	29.4127426147461						ATP-binding;Completeproteome;Kinase;Metal-binding;Nucleotide-binding;Referenceproteome;Transferase;Zinc	4	4	4	19.2	19.2	19.2	30.866	0	12.072	4602000000	31	0.532005805666146	0.324766404199475	-0.453453063964844	-0.897438372844271	A6T9Y4	A6T9Y4	621
33.4955978393555	33.3331146240234	33.3430786132813	33.4166450500488	33.7682113647461	33.7733306884766	33.6664886474609	33.7482528686523				+	MT_WT	Aminoacyl-tRNAsynthetase;ATP-binding;Completeproteome;Cytoplasm;Ligase;Nucleotide-binding;Proteinbiosynthesis;Referenceproteome;RNA-binding	29	29	29	63.8	63.8	63.8	47.737	0	323.31	105200000000	453	3.55970744563437	0.0471363636363636	-0.341961860656738	-2.18843450756157	A6T9Y5	A6T9Y5	622
30.6832790374756	30.5969924926758	30.8620109558105	30.7284202575684	31.1459484100342	30.846851348877	30.816349029541	30.9269123077393						Completeproteome;Flavoprotein;FMN;Oxidoreductase;Pyridoxinebiosynthesis;Referenceproteome	12	12	12	60.1	60.1	60.1	25.509	0	113.93	15865000000	130	1.23413480589415	0.249128682170543	-0.216339588165283	-1.06156354452995	A6T9Y6	A6T9Y6	623
28.7817859649658	27.8526363372803	27.8228664398193	27.6074542999268	26.5804653167725	27.3547267913818	26.2342529296875	26.7888031005859				+	MT_WT	Completeproteome;Referenceproteome	5	5	5	44.5	44.5	44.5	13.621	0	36.305	1632100000	12	1.96340845569386	0.0240808080808081	1.27662372589111	2.76236217589984	A6T9Y7	A6T9Y7	624
26.6058311462402	25.0864677429199	26.9561538696289	26.7932758331299	25.6007652282715	27.5699329376221	26.3151683807373	26.0791606903076						ATP-binding;Carbohydratemetabolism;Completeproteome;Kinase;Nucleotide-binding;Referenceproteome;Transferase	3	3	3	16.3	16.3	16.3	40.064	0	16.954	829530000	16	0.0173679184749372	0.960447817836812	-0.0308246612548828	-0.043251714367415	A6T9Y8	A6T9Y8	625
34.8597640991211	34.8231620788574	34.5310173034668	34.5364685058594	34.812442779541	34.6585311889648	34.8572158813477	34.6871337890625						Completeproteome;Lipoprotein;Referenceproteome	9	9	9	82.2	82.2	82.2	14.272	0	251.42	234010000000	294	0.269772010582578	0.736715170278638	-0.066227912902832	-0.311873653252628	A6T9Y9	A6T9Y9	626
32.6360359191895	33.1709289550781	32.8172264099121	32.9246139526367	32.8069152832031	32.580265045166	32.3995056152344	32.4449768066406						Activator;Completeproteome;DNA-binding;Referenceproteome;Repressor;Transcription;Transcriptionregulation	10	10	10	67.8	67.8	67.8	16.773	0	53.861	52264000000	93	1.20222400793509	0.164974257425743	0.329285621643066	1.28876796806262	A6T9Z1	A6T9Z1	627
28.0264911651611	28.7325649261475	28.1619739532471	28.2906589508057	28.594202041626	28.4305381774902	28.5305137634277	28.4615459442139						Completeproteome;Copper;Metal-binding;Oxidoreductase;Referenceproteome;Zinc	3	3	3	32.9	32.9	32.9	17.665	0	34.79	2859300000	23	0.605470928248905	0.412599078341014	-0.201277732849121	-0.74981158659719	A6T9Z5	A6T9Z5	628
30.0604648590088	30.1766452789307	30.01291847229	29.9482383728027	29.8208751678467	29.9601650238037	30.1694946289063	30.0729103088379						Completeproteome;Referenceproteome	7	7	7	34.6	34.6	34.6	33.639	0	131.67	9119700000	77	0.192792928517335	0.824321273516643	0.0437054634094238	0.218211196735842	A6T9Z6	A6T9Z6	629
30.4422340393066	30.5392684936523	30.3127861022949	30.3348999023438	30.459924697876	30.3135433197021	30.4208145141602	30.3590908050537						Completeproteome;Referenceproteome	16	16	16	68.2	68.2	68.2	39.402	0	120.44	11541000000	142	0.114364535367341	0.908563081009296	0.018953800201416	0.109790718973751	A6T9Z9	A6T9Z9	630
30.8408622741699	31.0551719665527	31.07985496521	31.1679420471191	31.5464630126953	31.5566844940186	30.6897087097168	31.604700088501						Completeproteome;Isomerase;Lyase;Metal-binding;Nickel;Referenceproteome	8	8	8	51.9	51.9	51.9	14.854	0	26.566	20557000000	114	0.650658899367511	0.313562666666667	-0.313431262969971	-0.916382542114299	A6TA00	A6TA00	631
27.5238761901855	27.5118656158447	27.6497936248779	28.2105751037598	27.5492191314697	27.6004543304443	27.8491802215576	28.2565593719482						Completeproteome;Exonuclease;Hydrolase;Magnesium;Metal-binding;Nuclease;Referenceproteome;tRNAprocessing	6	6	6	36.7	36.7	36.7	23.606	0	22.583	1911000000	20	0.14827546705179	0.783850634802091	-0.0898256301879883	-0.262600695044781	A6TA01	A6TA01	632
31.3487358093262	31.5567302703857	31.5106010437012	31.17919921875	31.2522563934326	31.4954795837402	31.798152923584	31.5041275024414						Completeproteome;Referenceproteome	7	7	7	62.6	62.6	62.6	12.903	0	114.93	24218000000	141	0.346601007156957	0.62510897994769	-0.113687515258789	-0.45134080950373	A6TA02	A6TA02	633
35.3671073913574	35.7703056335449	35.8267669677734	35.7373123168945	35.9336585998535	35.838695526123	36.0494155883789	35.7115440368652						Completeproteome;Oxidoreductase;Referenceproteome	13	13	13	87	87	87	21.177	0	229.58	492840000000	1083	0.819171168986762	0.3361026957638	-0.207955360412598	-0.874760847555979	A6TA04	A6TA04	634
29.6480445861816	29.5052909851074	29.3445625305176	29.5844135284424	30.0429649353027	29.5559253692627	29.5462417602539	29.646484375						Completeproteome;DNA-binding;Purinebiosynthesis;Referenceproteome;Repressor;Transcription;Transcriptionregulation	12	12	12	45.7	45.7	45.7	38.061	0	99.819	6774700000	57	0.629279382548233	0.432546275395034	-0.177326202392578	-0.722627744256376	A6TA06	A6TA06	635
31.425874710083	31.1753368377686	31.3155975341797	31.2592334747314	31.7057781219482	31.5363998413086	31.0006160736084	31.5096111297607						Completeproteome;Referenceproteome	20	20	20	57.8	57.8	57.8	38.593	0	121.93	23216000000	167	0.392318492868697	0.569520225776105	-0.14409065246582	-0.529592917720681	A6TA09	A6TA09	636
30.0463523864746	29.5578441619873	30.0659942626953	29.8049812316895	29.862024307251	29.9325542449951	29.9049797058105	29.8954906463623						Completeproteome;Referenceproteome	9	9	9	47.9	47.9	47.9	23.054	0	55.169	8174400000	62	0.0906557827192281	0.896072923700203	-0.0299692153930664	-0.129502393996555	A6TA10	A6TA10	637
30.7566871643066	30.8996601104736	31.3081817626953	30.9748687744141	30.6081428527832	30.9117088317871	31.0764179229736	30.5108852386475						Completeproteome;Referenceproteome	10	10	10	67.7	67.7	67.7	20.839	0	67.432	16769000000	121	0.550527117378385	0.430758776896942	0.208060741424561	0.725072347982004	A6TA14	A6TA14	638
32.4857482910156	32.5882606506348	32.6719169616699	32.6344566345215	32.6720237731934	32.5587844848633	32.8264617919922	32.6675910949707						Completeproteome;Lyase;Referenceproteome;Zinc	13	13	13	71.6	71.6	71.6	23.244	0	193.15	54684000000	218	0.595993902301131	0.604243727598566	-0.0861196517944336	-0.480317856366739	A6TA21	A6TA21	639
28.3853740692139	28.8572120666504	28.4158267974854	28.6355419158936	28.7073440551758	28.6742153167725	27.8923816680908	28.4499073028564						Completeproteome;Referenceproteome	3	3	3	31.4	31.4	31.4	18.126	0	23.503	3220400000	21	0.269554794197443	0.640284978540772	0.142526626586914	0.433006358753502	A6TA31	A6TA31	640
26.8882064819336	26.2461376190186	26.0626850128174	NaN	26.1145000457764	27.2995510101318	24.3581695556641	24.6969966888428						Completeproteome;Referenceproteome	2	2	2	13	13	13	18.32	0	4.1627	581770000	5	0.410267966147973	0.368888888888889	0.781705379486084	0.83184279463685	A6TA32	A6TA32	641
29.8803596496582	29.823579788208	29.4506740570068	29.5264720916748	29.1350135803223	29.2058296203613	29.1900405883789	29.1509552001953				+	MT_WT	Completeproteome;Referenceproteome	9	9	9	40.4	40.4	40.4	27.936	0	32.337	6120600000	44	2.44660053153375	0.0455225806451613	0.49981164932251	2.28182602695761	A6TA57	A6TA57	643
